hpoID,class,type,content,system,round,answer
HP:0009085,exact,direct,Overgrowth of alveolar ridge,medgemma-4b-it,-1,Expert
HP:0009085,exact,direct,Thick alveolar ridges,medgemma-4b-it,-1,Expert
HP:0009085,exact,direct,Thickened alveolar ridges,medgemma-4b-it,-1,Expert
HP:0009085,related,direct,Hypertrophied alveolar ridge,medgemma-4b-it,-1,Expert
HP:0009085,exact,layperson,Overgrowth of gum ridge,medgemma-4b-it,-1,Expert
HP:0009085,exact,,Increased size of alveolar ridge,medgemma-4b-it,-1,Expert
HP:0009085,exact,,Hyperplasia of alveolar ridge,medgemma-4b-it,-1,Expert
HP:0009085,exact,,Hyperplasia of alveolar process of jaw,medgemma-4b-it,-1,Expert
HP:0009085,exact,,Enlarged alveolar ridge,medgemma-4b-it,-1,Expert
HP:0009085,exact,,Alveolar ridge excess,medgemma-4b-it,-1,Expert
HP:0009085,broad,layperson,Increased size of gum ridge,medgemma-4b-it,-1,Expert
HP:0100574,related,direct,Neoplasia of the biliary tract,medgemma-4b-it,-1,Expert
HP:0007556,exact,direct,Plantar hyperkeratoses,medgemma-4b-it,-1,Expert
HP:0011089,exact,direct,"Teeth, double",medgemma-4b-it,-1,Expert
HP:0011089,exact,direct,Twinning tooth,medgemma-4b-it,-1,Expert
HP:0011089,exact,layperson,Conjoined teeth,medgemma-4b-it,-1,Expert
HP:0012373,broad,direct,Abnormal vision physiology,medgemma-4b-it,-1,Expert
HP:0009053,exact,direct,Distal muscle weakness in lower limbs,medgemma-4b-it,-1,Expert
HP:0009053,exact,direct,"Muscle weakness, lower limb, distal",medgemma-4b-it,-1,Expert
HP:0008070,exact,direct,Decreased hair growth,medgemma-4b-it,-1,Expert
HP:0008070,exact,direct,Decreased hair growth on body,medgemma-4b-it,-1,Expert
HP:0008070,exact,direct,Hypotrichosis,medgemma-4b-it,-1,Expert
HP:0008070,exact,direct,Marked hypotrichosis,medgemma-4b-it,-1,Expert
HP:0008070,exact,direct,Sparse hair since birth,medgemma-4b-it,-1,Expert
HP:0008070,related,layperson,"Thin, sparse hair",medgemma-4b-it,-1,Expert
HP:0000653,exact,layperson,Thin eyelashes,medgemma-4b-it,-1,Expert
HP:0000653,exact,layperson,Scanty eyelashes,medgemma-4b-it,-1,Expert
HP:0000653,exact,layperson,Scant eyelashes,medgemma-4b-it,-1,Expert
HP:0000653,exact,,Partial absence of eyelashes,medgemma-4b-it,-1,Expert
HP:0000653,exact,,Hypotrichosis of eyelashes,medgemma-4b-it,-1,Expert
HP:0000750,related,layperson,Speech difficulties,medgemma-4b-it,-1,Expert
HP:0000750,related,layperson,Poor speech development,medgemma-4b-it,-1,Expert
HP:0000750,related,layperson,Poor speech acquisition,medgemma-4b-it,-1,Expert
HP:0000750,exact,layperson,Speech delay,medgemma-4b-it,-1,Expert
HP:0000750,exact,layperson,Speech and language difficulties,medgemma-4b-it,-1,Expert
HP:0000750,exact,layperson,Speech and language delay,medgemma-4b-it,-1,Expert
HP:0000750,exact,layperson,Poor language development,medgemma-4b-it,-1,Expert
HP:0000750,exact,layperson,Late-onset speech development,medgemma-4b-it,-1,Expert
HP:0000750,exact,layperson,Language development deficit,medgemma-4b-it,-1,Expert
HP:0000750,exact,layperson,Language delayed,medgemma-4b-it,-1,Expert
HP:0000750,exact,layperson,Language delay,medgemma-4b-it,-1,Expert
HP:0000750,exact,layperson,Impaired speech development,medgemma-4b-it,-1,Expert
HP:0000750,exact,layperson,Impaired speech and language development,medgemma-4b-it,-1,Expert
HP:0000750,exact,layperson,Delayed speech development,medgemma-4b-it,-1,Expert
HP:0000750,exact,layperson,Delayed speech acquisition,medgemma-4b-it,-1,Expert
HP:0000750,exact,layperson,Delayed speech,medgemma-4b-it,-1,Expert
HP:0000750,exact,layperson,Delayed language development,medgemma-4b-it,-1,Expert
HP:0000750,exact,layperson,Deficiency of speech development,medgemma-4b-it,-1,Expert
HP:0001327,exact,direct,Photically induced myoclonic seizure,medgemma-4b-it,-1,Expert
HP:0001327,exact,direct,Photomyoclonic seizure,medgemma-4b-it,-1,Expert
HP:0001327,exact,plural,Photomyoclonic seizures,medgemma-4b-it,-1,Expert
HP:0008678,exact,direct,Renal agenesis/hypoplasia,medgemma-4b-it,-1,Expert
HP:0008678,exact,direct,Renal aplasia/hypoplasia,medgemma-4b-it,-1,Expert
HP:0008678,exact,layperson,Absent/underdeveloped kidney,medgemma-4b-it,-1,Expert
HP:0008678,exact,layperson,Absent/small kidney,medgemma-4b-it,-1,Expert
HP:0100729,exact,,Large facies,medgemma-4b-it,-1,Expert
HP:0100729,exact,layperson,Big face,medgemma-4b-it,-1,Lay-person
HP:0002362,exact,layperson,Shuffled walk,medgemma-4b-it,-1,Expert
HP:0009099,exact,layperson,Midline cleft palate,medgemma-4b-it,-1,Expert
HP:0009099,exact,layperson,Central cleft palate,medgemma-4b-it,-1,Expert
HP:0012622,related,direct,Loss of renal function,medgemma-4b-it,-1,Expert
HP:0012622,related,direct,Progressive renal failure,medgemma-4b-it,-1,Expert
HP:0012622,related,direct,Progressive renal insufficiency,medgemma-4b-it,-1,Expert
HP:0012622,related,direct,"Renal insufficiency, progressive",medgemma-4b-it,-1,Expert
HP:0012622,related,,"Renal failure, progressive",medgemma-4b-it,-1,Expert
HP:0012622,exact,abbreviation,CKD,medgemma-4b-it,-1,Expert
HP:0005914,exact,direct,Absent or hypoplastic metacarpals,medgemma-4b-it,-1,Expert
HP:0005914,exact,direct,Aplastic/hypoplastic metacarpals,medgemma-4b-it,-1,Expert
HP:0005914,exact,direct,Hypoplastic metacarpals,medgemma-4b-it,-1,Expert
HP:0005914,exact,direct,Hypoplastic/absent metacarpal bones,medgemma-4b-it,-1,Expert
HP:0005914,exact,direct,Hypoplastic/absent metacarpals,medgemma-4b-it,-1,Expert
HP:0005914,exact,direct,Metacarpal aplasia/hypoplasia,medgemma-4b-it,-1,Expert
HP:0005914,exact,layperson,Absent/underdeveloped long bones of hand,medgemma-4b-it,-1,Expert
HP:0005914,exact,layperson,Absent/small long bones of hand,medgemma-4b-it,-1,Expert
HP:0006282,related,,Generalized dysplasia of tooth enamel,medgemma-4b-it,-1,Expert
HP:0006282,related,uk,Generalised dysplasia of tooth enamel,medgemma-4b-it,-1,Expert
HP:0006282,exact,,Generalized hypoplasia of tooth enamel,medgemma-4b-it,-1,Expert
HP:0006282,exact,uk,Generalised hypoplasia of tooth enamel,medgemma-4b-it,-1,Expert
HP:0006282,exact,uk,Generalised hypoplasia of dental enamel,medgemma-4b-it,-1,Expert
HP:0032661,exact,uk,Generalised convulsive status epilepticus,medgemma-4b-it,-1,Expert
HP:0006886,exact,direct,Decreased distal vibration sense,medgemma-4b-it,-1,Expert
HP:4000181,exact,direct,Excessive tooth attrition,medgemma-4b-it,-1,Expert
HP:4000181,exact,layperson,Excessive wear and tear on teeth,medgemma-4b-it,-1,Expert
HP:0012294,exact,direct,Abnormality of the occipital bone,medgemma-4b-it,-1,Expert
HP:0010650,related,layperson,Primary palate bone retrusion,medgemma-4b-it,-1,Expert
HP:0010650,related,layperson,Premaxillary retrusion,medgemma-4b-it,-1,Expert
HP:0010650,related,,Premaxillary bone retrusion,medgemma-4b-it,-1,Expert
HP:0010650,exact,layperson,Underdevelopment of the primary palate bone,medgemma-4b-it,-1,Expert
HP:0010650,exact,layperson,Underdevelopment of the premaxilla,medgemma-4b-it,-1,Expert
HP:0010650,exact,,Underdevelopment of premaxilla,medgemma-4b-it,-1,Expert
HP:0010650,exact,layperson,Small primary palate bone,medgemma-4b-it,-1,Expert
HP:0010650,exact,layperson,Small premaxilla,medgemma-4b-it,-1,Expert
HP:0010650,exact,layperson,Primary palate bone deficiency,medgemma-4b-it,-1,Expert
HP:0010650,exact,,Premaxillary underdevelopment,medgemma-4b-it,-1,Expert
HP:0010650,exact,layperson,Premaxillary bone deficiency,medgemma-4b-it,-1,Expert
HP:0010650,exact,layperson,Hypoplasia of the primary palate bone,medgemma-4b-it,-1,Expert
HP:0010650,exact,,Hypoplasia of the intermaxillary bone,medgemma-4b-it,-1,Expert
HP:0010650,exact,,Decreased size of the primary palate bone,medgemma-4b-it,-1,Expert
HP:0010650,exact,,Decreased size of premaxilla,medgemma-4b-it,-1,Expert
HP:0003045,exact,direct,Abnormality of the patella,medgemma-4b-it,-1,Expert
HP:0003045,exact,direct,Patellar abnormality,medgemma-4b-it,-1,Expert
HP:0003045,exact,layperson,Abnormal kneecap,medgemma-4b-it,-1,Expert
HP:0012568,exact,layperson,Swelling of lower eyelid,medgemma-4b-it,-1,Expert
HP:0012568,exact,layperson,Puffiness of lower eyelid,medgemma-4b-it,-1,Expert
HP:0012568,exact,uk,Lower eyelid oedema,medgemma-4b-it,-1,Expert
HP:0012568,exact,layperson,Fullness of lower eyelid,medgemma-4b-it,-1,Expert
HP:0012568,exact,,Cellulitis of lower eyelid,medgemma-4b-it,-1,Expert
HP:0008515,exact,layperson,Absent/underdeveloped vertebrae,medgemma-4b-it,-1,Expert
HP:0008515,exact,layperson,Absent/small vertebrae,medgemma-4b-it,-1,Expert
HP:0002650,related,direct,Cobb angle greater than ten degrees,medgemma-4b-it,-1,Expert
HP:0003850,exact,direct,Irregular metaphyses of the upper limbs,medgemma-4b-it,-1,Expert
HP:0003850,exact,layperson,Irregular wide portion of upper limb bones,medgemma-4b-it,-1,Expert
HP:0030742,exact,direct,Mittendorf dot,medgemma-4b-it,-1,Expert
HP:0005390,exact,direct,Frequent opportunistic infections,medgemma-4b-it,-1,Expert
HP:0000572,exact,layperson,Vision loss,medgemma-4b-it,-1,Expert
HP:0000572,exact,layperson,Loss of vision,medgemma-4b-it,-1,Expert
HP:0004689,exact,direct,Bilateral fourth metatarsal shortening,medgemma-4b-it,-1,Expert
HP:0004689,exact,direct,Short fourth metatarsus,medgemma-4b-it,-1,Expert
HP:0004689,related,,Short fourth metatarsals,medgemma-4b-it,-1,Expert
HP:0004689,exact,layperson,Short 4th long bone of foot,medgemma-4b-it,-1,Expert
HP:0033044,exact,direct,Regression of motor skills,medgemma-4b-it,-1,Expert
HP:0007641,exact,uk,Colour blindness,medgemma-4b-it,-1,Expert
HP:0007641,exact,layperson,Color blindness,medgemma-4b-it,-1,Expert
HP:0001349,exact,direct,Bilateral facial weakness,medgemma-4b-it,-1,Expert
HP:0001349,exact,direct,"Facial paresis, bilateral",medgemma-4b-it,-1,Expert
HP:0100539,exact,uk,Periorbital oedema,medgemma-4b-it,-1,Expert
HP:0100539,exact,,Periorbital cellulitis,medgemma-4b-it,-1,Expert
HP:0007537,exact,layperson,Severe sun sensitivity,medgemma-4b-it,-1,Expert
HP:0011168,exact,direct,Eyelid myoclonias,medgemma-4b-it,-1,Expert
HP:0030447,exact,direct,Anaplastic carcinoma of the skin,medgemma-4b-it,-1,Expert
HP:0030447,exact,direct,Cutaneous APUDoma,medgemma-4b-it,-1,Expert
HP:0030447,exact,direct,Merkel cell cancer of the skin,medgemma-4b-it,-1,Expert
HP:0030447,exact,direct,Neuroendocrine carcinoma of the skin,medgemma-4b-it,-1,Expert
HP:0030447,exact,direct,Neuroendocrine tumor of the skin,medgemma-4b-it,-1,Expert
HP:0030447,exact,direct,Primary small cell carcinoma of the skin,medgemma-4b-it,-1,Expert
HP:0030447,exact,direct,Primary undifferentiated carcinoma of the skin,medgemma-4b-it,-1,Expert
HP:0030447,exact,uk,Neuroendocrine tumour of the skin,medgemma-4b-it,-1,Expert
HP:0004637,exact,layperson,Limited neck movement,medgemma-4b-it,-1,Expert
HP:0009161,exact,direct,Absent/hypoplastic middle phalanx of 5th finger,medgemma-4b-it,-1,Expert
HP:0009161,exact,layperson,Absent/underdeveloped middle bone of pinky finger,medgemma-4b-it,-1,Expert
HP:0009161,exact,layperson,Absent/underdeveloped middle bone of pinkie finger,medgemma-4b-it,-1,Expert
HP:0009161,exact,layperson,Absent/underdeveloped middle bone of little finger,medgemma-4b-it,-1,Expert
HP:0009161,exact,layperson,Absent/small middle bone of pinky finger,medgemma-4b-it,-1,Expert
HP:0000239,exact,direct,Enlarged fontanelles,medgemma-4b-it,-1,Expert
HP:0000239,exact,direct,Large fontanel,medgemma-4b-it,-1,Expert
HP:0000239,exact,direct,Large fontanelle,medgemma-4b-it,-1,Expert
HP:0000239,exact,direct,Large fontanels,medgemma-4b-it,-1,Expert
HP:0000239,exact,direct,Persistent wide fontanel,medgemma-4b-it,-1,Expert
HP:0000239,narrow,,Wide bregma sutures,medgemma-4b-it,-1,Expert
HP:0000239,narrow,,"Large, late-closing fontanelle",medgemma-4b-it,-1,Expert
HP:0000239,narrow,,Large bregma sutures,medgemma-4b-it,-1,Expert
HP:0000239,exact,layperson,Wide fontanelles,medgemma-4b-it,-1,Expert
HP:0012758,exact,abbreviation,NDD,medgemma-4b-it,-1,Expert
HP:0002354,exact,layperson,Poor memory,medgemma-4b-it,-1,Lay-person
HP:0002354,exact,layperson,Memory problems,medgemma-4b-it,-1,Lay-person
HP:0002354,exact,layperson,Memory loss,medgemma-4b-it,-1,Expert
HP:0002354,exact,layperson,Forgetfulness,medgemma-4b-it,-1,Expert
HP:0002354,exact,layperson,Amnesia,medgemma-4b-it,-1,Expert
HP:0002813,exact,direct,Abnormality of limb bone morphology,medgemma-4b-it,-1,Expert
HP:0002813,exact,layperson,Limb abnormality,medgemma-4b-it,-1,Expert
HP:0002813,exact,layperson,Arm and/or leg bone differences,medgemma-4b-it,-1,Expert
HP:0002813,exact,layperson,Abnormal shape of limb bone,medgemma-4b-it,-1,Expert
HP:0003380,exact,direct,Decreased number of large and small myelinated fibers,medgemma-4b-it,-1,Expert
HP:0003380,exact,direct,Loss of myelinated fibers,medgemma-4b-it,-1,Expert
HP:0003380,exact,uk,Loss of myelinated fibres,medgemma-4b-it,-1,Expert
HP:0003380,exact,uk,Decreased number of peripheral myelinated nerve fibres,medgemma-4b-it,-1,Expert
HP:0003380,exact,uk,Decreased number of large and small myelinated fibres,medgemma-4b-it,-1,Expert
HP:0009422,exact,layperson,Broad outermost bone of middle finger,medgemma-4b-it,-1,Expert
HP:0000940,exact,direct,Abnormality involving the diaphyses of the limbs,medgemma-4b-it,-1,Expert
HP:0000940,exact,direct,Abnormality of the diaphyses,medgemma-4b-it,-1,Expert
HP:0000940,exact,direct,Anomaly of the limb diaphyses,medgemma-4b-it,-1,Expert
HP:0000940,exact,direct,Anomaly of the limb diaphyses morphology,medgemma-4b-it,-1,Expert
HP:0000940,exact,layperson,Abnormality of shaft of long bone of the limbs,medgemma-4b-it,-1,Expert
HP:0000940,exact,layperson,Abnormal shape of shaft of long bone,medgemma-4b-it,-1,Expert
HP:0006329,exact,direct,Hypoplasia of alveolar ridge,medgemma-4b-it,-1,Expert
HP:0006329,exact,direct,Hypoplastic alveolar bone,medgemma-4b-it,-1,Expert
HP:0006329,related,,Hypotrophic alveolar ridge,medgemma-4b-it,-1,Expert
HP:0006329,related,,Hypotrophic alveolar process of jaw,medgemma-4b-it,-1,Expert
HP:0006329,related,,Deficiency of alveolar ridge,medgemma-4b-it,-1,Expert
HP:0006329,related,,Deficiency of alveolar process of jaw,medgemma-4b-it,-1,Expert
HP:0006329,exact,,Underdevelopment of alveolar ridge,medgemma-4b-it,-1,Expert
HP:0006329,exact,,Underdevelopment of alveolar process of jaw,medgemma-4b-it,-1,Expert
HP:0006329,exact,,Small alveolar ridge,medgemma-4b-it,-1,Expert
HP:0006329,exact,,Small alveolar process of jaw,medgemma-4b-it,-1,Expert
HP:0006329,exact,,Decreased size of alveolar ridge,medgemma-4b-it,-1,Expert
HP:0006329,exact,,Decreased size of alveolar process of jaw,medgemma-4b-it,-1,Expert
HP:0007623,exact,layperson,Abnormal pigmentation in sun-exposed skin,medgemma-4b-it,-1,Expert
HP:0012084,exact,uk,Abnormality of skeletal muscle fibre size,medgemma-4b-it,-1,Expert
HP:0008921,exact,direct,"Dwarfism, neonatal short-limbed",medgemma-4b-it,-1,Expert
HP:0008921,exact,direct,Neonatal short-limbed dwarfism,medgemma-4b-it,-1,Expert
HP:0008921,exact,direct,Short-limb dwarfism identifiable neonatally,medgemma-4b-it,-1,Expert
HP:0008921,exact,layperson,Short-limbed dwarfism identifiable at birth,medgemma-4b-it,-1,Expert
HP:0008921,exact,layperson,Short-limb dwarfism identifiable at birth,medgemma-4b-it,-1,Expert
HP:0008921,exact,layperson,Short limb dwarfism recognizable at birth,medgemma-4b-it,-1,Expert
HP:0008921,exact,uk,Short limb dwarfism recognisable at birth,medgemma-4b-it,-1,Expert
HP:0000529,exact,direct,Loss of visual acuity,medgemma-4b-it,-1,Expert
HP:0000529,exact,direct,Progressive visual acuity loss,medgemma-4b-it,-1,Expert
HP:0000529,related,,"Decreased visual acuity, progressive",medgemma-4b-it,-1,Expert
HP:0000529,exact,layperson,"Visual loss, progressive",medgemma-4b-it,-1,Expert
HP:0000529,exact,layperson,"Vision loss, progressive",medgemma-4b-it,-1,Expert
HP:0000529,exact,layperson,Slowly progressive visual loss,medgemma-4b-it,-1,Expert
HP:0000529,exact,layperson,Progressive visual impairment,medgemma-4b-it,-1,Expert
HP:0000529,exact,layperson,Progressive vision loss,medgemma-4b-it,-1,Expert
HP:0000529,exact,layperson,Progressive loss of vision,medgemma-4b-it,-1,Expert
HP:0001141,exact,direct,Severe reduction in visual acuity,medgemma-4b-it,-1,Expert
HP:0001141,exact,direct,Severe vision loss,medgemma-4b-it,-1,Expert
HP:0001141,exact,direct,Severe visual loss,medgemma-4b-it,-1,Expert
HP:0001141,exact,layperson,Severely impaired vision,medgemma-4b-it,-1,Expert
HP:0001141,exact,layperson,Severe visual impairment,medgemma-4b-it,-1,Expert
HP:0001141,exact,layperson,Marked vision impairment,medgemma-4b-it,-1,Expert
HP:0009767,exact,direct,Aplastic/hypoplastic phalanges,medgemma-4b-it,-1,Expert
HP:0009767,exact,direct,Aplastic/hypoplastic phalanges of the hand,medgemma-4b-it,-1,Expert
HP:0009767,exact,direct,Hypoplastic/absent phalanges,medgemma-4b-it,-1,Expert
HP:0010749,exact,,Saggy upper eyelid skin,medgemma-4b-it,-1,Expert
HP:0011160,exact,direct,Focal gustatory seizure,medgemma-4b-it,-1,Expert
HP:0011160,exact,direct,Focal sensory gustatory seizure,medgemma-4b-it,-1,Expert
HP:0011160,exact,direct,Gustatory aura,medgemma-4b-it,-1,Expert
HP:0011160,exact,direct,Partial gustatory seizure,medgemma-4b-it,-1,Expert
HP:0011160,exact,layperson,Taste hallucinations,medgemma-4b-it,-1,Expert
HP:0011160,exact,plural,Gustatory auras,medgemma-4b-it,-1,Expert
HP:0011327,exact,direct,Occipital plagiocephaly,medgemma-4b-it,-1,Expert
HP:0011327,exact,,Deformational posterior plagiocephaly,medgemma-4b-it,-1,Expert
HP:0005855,exact,direct,Congenital bone fractures,medgemma-4b-it,-1,Expert
HP:0005855,exact,layperson,Numerous multiple fractures that are present at birth,medgemma-4b-it,-1,Expert
HP:0005855,exact,layperson,Numerous multiple fractures present at birth,medgemma-4b-it,-1,Expert
HP:0005855,exact,layperson,"Multiple fractures, present at birth",medgemma-4b-it,-1,Expert
HP:0005855,exact,layperson,Multiple fractures present at birth,medgemma-4b-it,-1,Expert
HP:0000105,exact,direct,Nephromegaly,medgemma-4b-it,-1,Expert
HP:0000105,exact,direct,Renal enlargement,medgemma-4b-it,-1,Expert
HP:0000105,related,direct,Large kidney,medgemma-4b-it,-1,Expert
HP:0000105,exact,layperson,Large kidneys,medgemma-4b-it,-1,Expert
HP:0000437,exact,direct,"Nasal tip, recessed",medgemma-4b-it,-1,Expert
HP:0000437,exact,direct,"Nasal tip, retruded",medgemma-4b-it,-1,Expert
HP:0000437,exact,,Retruded tip of nose,medgemma-4b-it,-1,Expert
HP:0000437,exact,layperson,"Nasal tip, depressed",medgemma-4b-it,-1,Expert
HP:0000437,exact,layperson,Flattened nasal tip,medgemma-4b-it,-1,Expert
HP:0000437,exact,layperson,Flat tip of nose,medgemma-4b-it,-1,Expert
HP:0000437,exact,layperson,Flat nasal tip,medgemma-4b-it,-1,Expert
HP:0000437,exact,layperson,Depressed tip of nose,medgemma-4b-it,-1,Expert
HP:0000437,exact,layperson,Caved in nasal tip,medgemma-4b-it,-1,Expert
HP:0040050,exact,layperson,Partial absence of upper eyelashes,medgemma-4b-it,-1,Expert
HP:0040050,exact,,Hypotrichosis of upper eyelashes,medgemma-4b-it,-1,Expert
HP:0002896,exact,uk,Liver tumour,medgemma-4b-it,-1,Expert
HP:0002896,exact,layperson,Liver tumor,medgemma-4b-it,-1,Expert
HP:0002896,exact,layperson,Liver cancer,medgemma-4b-it,-1,Expert
HP:0003849,exact,direct,Flared metaphyses of the upper limbs,medgemma-4b-it,-1,Expert
HP:0003849,exact,layperson,Flared wide portion of the upper limb bone,medgemma-4b-it,-1,Expert
HP:0009832,exact,direct,Abnormal terminal phalanges of the hand,medgemma-4b-it,-1,Expert
HP:0009832,exact,direct,Abnormality of the distal phalanges of the hand,medgemma-4b-it,-1,Expert
HP:0009832,exact,direct,Abnormality of the distal phalanx of finger,medgemma-4b-it,-1,Expert
HP:0009832,exact,layperson,Abnormality of the outermost finger bone,medgemma-4b-it,-1,Expert
HP:0001188,exact,direct,Clenched hand,medgemma-4b-it,-1,Expert
HP:0001188,exact,direct,Fisted hand,medgemma-4b-it,-1,Expert
HP:0001188,exact,direct,Fisting,medgemma-4b-it,-1,Expert
HP:0001188,exact,direct,Hands fisted,medgemma-4b-it,-1,Expert
HP:0001188,exact,direct,Hands tightly fisted,medgemma-4b-it,-1,Expert
HP:0001188,exact,direct,Thumb clasp,medgemma-4b-it,-1,Expert
HP:0001188,exact,layperson,Clenched hands,medgemma-4b-it,-1,Expert
HP:0003387,exact,direct,Depletion of large myelinated fibers,medgemma-4b-it,-1,Expert
HP:0003387,exact,direct,Loss of large myelinated fibers,medgemma-4b-it,-1,Expert
HP:0003387,exact,direct,Loss of larger myelinated nerve fibers,medgemma-4b-it,-1,Expert
HP:0003387,exact,uk,Loss of larger myelinated nerve fibres,medgemma-4b-it,-1,Expert
HP:0003387,exact,uk,Loss of large myelinated fibres,medgemma-4b-it,-1,Expert
HP:0003387,exact,uk,Depletion of large myelinated fibres,medgemma-4b-it,-1,Expert
HP:0003387,exact,uk,Decreased number of large peripheral myelinated nerve fibres,medgemma-4b-it,-1,Expert
HP:0000356,exact,direct,Abnormal pinnae,medgemma-4b-it,-1,Expert
HP:0000356,exact,direct,Abnormality of the auricle,medgemma-4b-it,-1,Expert
HP:0000356,exact,direct,External ear malformation,medgemma-4b-it,-1,Expert
HP:0000356,exact,direct,Malformed pinnae,medgemma-4b-it,-1,Expert
HP:0000356,exact,layperson,Outer ear abnormality,medgemma-4b-it,-1,Expert
HP:0000356,exact,layperson,External ear malformations,medgemma-4b-it,-1,Expert
HP:0000356,exact,layperson,Ear anomalies,medgemma-4b-it,-1,Expert
HP:0000356,exact,layperson,Abnormality of the external ear,medgemma-4b-it,-1,Expert
HP:0040085,exact,layperson,Abnormal plasma aldosterone,medgemma-4b-it,-1,Expert
HP:0040085,exact,layperson,Abnormal circulating aldosterone,medgemma-4b-it,-1,Expert
HP:0002286,exact,layperson,Towhead (hair color),medgemma-4b-it,-1,Expert
HP:0002286,exact,uk,Straw coloured hair,medgemma-4b-it,-1,Expert
HP:0002286,exact,layperson,Straw colored hair,medgemma-4b-it,-1,Expert
HP:0002286,exact,uk,Sandy hair colour,medgemma-4b-it,-1,Expert
HP:0002286,exact,layperson,Sandy hair color,medgemma-4b-it,-1,Expert
HP:0002286,exact,uk,Light coloured hair,medgemma-4b-it,-1,Expert
HP:0002286,exact,layperson,Light colored hair,medgemma-4b-it,-1,Expert
HP:0002286,exact,uk,Flaxen hair colour,medgemma-4b-it,-1,Expert
HP:0002286,exact,layperson,Flaxen hair color,medgemma-4b-it,-1,Expert
HP:0002286,exact,uk,Fair hair colour,medgemma-4b-it,-1,Expert
HP:0002286,exact,layperson,Fair hair color,medgemma-4b-it,-1,Expert
HP:0002286,exact,layperson,Blond hair,medgemma-4b-it,-1,Expert
HP:0006443,exact,direct,Absent patella,medgemma-4b-it,-1,Expert
HP:0006443,exact,direct,Absent patellae,medgemma-4b-it,-1,Expert
HP:0006443,exact,direct,Absent patellas,medgemma-4b-it,-1,Expert
HP:0006443,exact,direct,Aplastic patellae,medgemma-4b-it,-1,Expert
HP:0006443,exact,layperson,Absent kneecap,medgemma-4b-it,-1,Expert
HP:0009292,exact,layperson,Wide outermost bone of ring finger,medgemma-4b-it,-1,Expert
HP:0009292,exact,layperson,Broad outermost bone of ring finger,medgemma-4b-it,-1,Expert
HP:0004428,related,,Leprechaun facies,medgemma-4b-it,-1,Expert
HP:0004428,exact,layperson,Elf-like facial features,medgemma-4b-it,-1,Expert
HP:0004428,exact,layperson,Elf-like facial appearance,medgemma-4b-it,-1,Expert
HP:0001382,exact,direct,Extensible joints,medgemma-4b-it,-1,Expert
HP:0001382,exact,direct,Hyperextensible joints,medgemma-4b-it,-1,Expert
HP:0001382,exact,direct,Increased joint mobility,medgemma-4b-it,-1,Expert
HP:0001382,exact,direct,Joint hyperextensibility,medgemma-4b-it,-1,Expert
HP:0001382,exact,direct,Joint hyperflexibility,medgemma-4b-it,-1,Expert
HP:0001382,exact,direct,Joint hyperlaxity,medgemma-4b-it,-1,Expert
