hpoID,class,type,content,system,round,answer
CHEBI:12109,exact,direct,5-amino-4-oxopentanoate,II-Medical-8B,-1,undefined
CHEBI:12777,related,direct,vitamin A vitamer,II-Medical-8B,-1,undefined
CHEBI:12777,related,direct,vitamin A vitamers,II-Medical-8B,-1,undefined
CHEBI:12777,related,direct,vitamin-A,II-Medical-8B,-1,undefined
CHEBI:12777,related,direct,vitamins A,II-Medical-8B,-1,undefined
CHEBI:131444,exact,direct,carbamimidamidoacetate,II-Medical-8B,-1,exact
CHEBI:131565,related,direct,steroid aldehydes,II-Medical-8B,-1,undefined
CHEBI:131604,related,direct,Mycoplasma genitalium metabolites,II-Medical-8B,-1,exact
CHEBI:131619,related,direct,C27-steroids,II-Medical-8B,-1,undefined
CHEBI:131621,related,direct,C19-steroids,II-Medical-8B,-1,undefined
CHEBI:131702,related,direct,stigmastane derivatives,II-Medical-8B,-1,undefined
CHEBI:131703,related,direct,stigmastane sterols,II-Medical-8B,-1,undefined
CHEBI:131927,related,direct,dicarboxylic acids and derivatives,II-Medical-8B,-1,undefined
CHEBI:132153,related,direct,hyaluronan,II-Medical-8B,-1,undefined
CHEBI:132153,related,direct,hyaluronate polyanion,II-Medical-8B,-1,undefined
CHEBI:132177,exact,direct,2-hydroxy-3-methylbut-2-enoic acid,II-Medical-8B,-1,undefined
CHEBI:132362,exact,direct,"2-oxidopropane-1,2,3-tricarboxylate",II-Medical-8B,-1,undefined
CHEBI:132362,related,direct,"2-oxido-1,2,3-propanetricarboxylate",II-Medical-8B,-1,undefined
CHEBI:132362,related,direct,citric acid tetraanion,II-Medical-8B,-1,undefined
CHEBI:132542,related,direct,FA 22:4,II-Medical-8B,-1,undefined
CHEBI:132542,related,direct,FA(22:4),II-Medical-8B,-1,exact
CHEBI:132542,related,direct,free fatty acid 22:4,II-Medical-8B,-1,undefined
CHEBI:132938,related,direct,ethylmalonate anion,II-Medical-8B,-1,undefined
CHEBI:132938,related,direct,ethylmalonic acid anion,II-Medical-8B,-1,undefined
CHEBI:132939,exact,direct,ethylpropanedioate,II-Medical-8B,-1,exact
CHEBI:132941,related,direct,2-hydroxyglutarate anion,II-Medical-8B,-1,undefined
CHEBI:132941,related,direct,2-hydroxyglutaric acid anion,II-Medical-8B,-1,undefined
CHEBI:132952,related,direct,ethanedioic acid anion,II-Medical-8B,-1,undefined
CHEBI:132952,related,direct,ethanedioic acid anions,II-Medical-8B,-1,undefined
CHEBI:132952,related,direct,oxalate anion,II-Medical-8B,-1,undefined
CHEBI:132952,related,direct,oxalate anions,II-Medical-8B,-1,undefined
CHEBI:132952,related,direct,oxalates,II-Medical-8B,-1,exact
CHEBI:132952,related,direct,oxalic acid anion,II-Medical-8B,-1,undefined
CHEBI:132952,related,direct,oxalic acid anions,II-Medical-8B,-1,exact
CHEBI:132953,related,direct,octanedioic acid anion,II-Medical-8B,-1,undefined
CHEBI:132953,related,direct,octanedioic acid anions,II-Medical-8B,-1,undefined
CHEBI:132953,related,direct,suberate anion,II-Medical-8B,-1,undefined
CHEBI:132953,related,direct,suberate anions,II-Medical-8B,-1,undefined
CHEBI:132953,related,direct,suberates,II-Medical-8B,-1,undefined
CHEBI:132953,related,direct,suberic acid anion,II-Medical-8B,-1,undefined
CHEBI:132953,related,direct,suberic acid anions,II-Medical-8B,-1,undefined
CHEBI:132954,related,direct,decanedioic acid anion,II-Medical-8B,-1,undefined
CHEBI:132954,related,direct,decanedioic acid anions,II-Medical-8B,-1,undefined
CHEBI:132954,related,direct,sebacate anion,II-Medical-8B,-1,exact
CHEBI:132954,related,direct,sebacate anions,II-Medical-8B,-1,undefined
CHEBI:132954,related,direct,sebacates,II-Medical-8B,-1,undefined
CHEBI:132954,related,direct,sebacic acid anion,II-Medical-8B,-1,undefined
CHEBI:132954,related,direct,sebacic acid anions,II-Medical-8B,-1,undefined
CHEBI:132961,related,direct,2-methylbutanedioic acid anion,II-Medical-8B,-1,undefined
CHEBI:132961,related,direct,2-methylbutanedioic acid anions,II-Medical-8B,-1,undefined
CHEBI:132961,related,direct,methylsuccinate anion,II-Medical-8B,-1,undefined
CHEBI:132961,related,direct,methylsuccinates,II-Medical-8B,-1,undefined
CHEBI:132961,related,direct,methylsuccinic acid anion,II-Medical-8B,-1,undefined
CHEBI:132961,related,direct,methylsuccinic acid anions,II-Medical-8B,-1,exact
CHEBI:132966,related,direct,N-benzoylglycinates,II-Medical-8B,-1,undefined
CHEBI:132966,related,direct,N-benzoylglycine anions,II-Medical-8B,-1,undefined
CHEBI:132970,exact,direct,4-carboxy-2-oxobutan-1-aminium,II-Medical-8B,-1,exact
CHEBI:132970,related,direct,5-aminolevulinic acid cation,II-Medical-8B,-1,undefined
CHEBI:132970,related,direct,5-aminolevulinic acid(1+),II-Medical-8B,-1,exact
CHEBI:133251,related,direct,3-hydroxydicarboxylic acid dianion(2-),II-Medical-8B,-1,exact
CHEBI:133251,related,direct,a 3-hydroxy dicarboxylic acid,II-Medical-8B,-1,undefined
CHEBI:133291,related,direct,a saturated dicarboxylic acid,II-Medical-8B,-1,undefined
CHEBI:133291,related,direct,saturated dicarboxylate(2-),II-Medical-8B,-1,undefined
CHEBI:133294,related,direct,oxo dicarboxylic acid dianions,II-Medical-8B,-1,undefined
CHEBI:133580,exact,direct,(hexanoylamino)acetate,II-Medical-8B,-1,undefined
CHEBI:133580,related,direct,N-caproylglycinate,II-Medical-8B,-1,undefined
CHEBI:133580,related,direct,N-hexanoylglycine,II-Medical-8B,-1,undefined
CHEBI:133580,related,direct,N-hexanoylglycine anion,II-Medical-8B,-1,undefined
CHEBI:133580,related,direct,N-hexanoylglycine(1-),II-Medical-8B,-1,undefined
CHEBI:133608,exact,direct,2-azaniumyl-3-(1-methyl-1H-imidazol-4-yl)propanoate,II-Medical-8B,-1,undefined
CHEBI:133609,exact,direct,2-azaniumyl-3-(1-methyl-1H-imidazol-5-yl)propanoate,II-Medical-8B,-1,undefined
CHEBI:133610,exact,direct,(2-methylpropanamido)acetate,II-Medical-8B,-1,undefined
CHEBI:133610,related,direct,N-(2-methylpropanoyl)glycinate,II-Medical-8B,-1,undefined
CHEBI:133610,related,direct,N-isobutanoylglycinate,II-Medical-8B,-1,undefined
CHEBI:133610,related,direct,isobutanoylglycinate,II-Medical-8B,-1,undefined
CHEBI:133610,related,direct,isobutyrylglycinate,II-Medical-8B,-1,undefined
CHEBI:133744,exact,direct,(4-hydroxy-3-methoxyphenyl)acetate,II-Medical-8B,-1,undefined
CHEBI:133744,related,direct,3-methoxy-4-hydroxyphenylacetate,II-Medical-8B,-1,undefined
CHEBI:133748,related,direct,citrate,II-Medical-8B,-1,undefined
CHEBI:133748,related,direct,citrate anions,II-Medical-8B,-1,undefined
CHEBI:134179,related,direct,VOC,II-Medical-8B,-1,undefined
CHEBI:134179,related,direct,VOCs,II-Medical-8B,-1,undefined
CHEBI:134179,related,direct,volatile organic compounds,II-Medical-8B,-1,undefined
CHEBI:134249,related,direct,alkanesulfonate oxoanions,II-Medical-8B,-1,exact
CHEBI:134249,related,direct,alkanesulfonates,II-Medical-8B,-1,undefined
CHEBI:134249,related,direct,an alkanesulfonate,II-Medical-8B,-1,undefined
CHEBI:134251,related,direct,1-hydroxy-2-methoxybenzenes,II-Medical-8B,-1,undefined
CHEBI:134251,related,direct,2-methoxyphenol,II-Medical-8B,-1,undefined
CHEBI:134251,related,direct,2-methoxyphenol derivative,II-Medical-8B,-1,undefined
CHEBI:134251,related,direct,2-methoxyphenol derivatives,II-Medical-8B,-1,undefined
CHEBI:134251,related,direct,2-methoxyphenols,II-Medical-8B,-1,undefined
CHEBI:134251,related,direct,a guaiacol,II-Medical-8B,-1,exact
CHEBI:134251,related,direct,catechol monomethyl ether,II-Medical-8B,-1,undefined
CHEBI:134251,related,direct,catechol monomethyl ethers,II-Medical-8B,-1,undefined
CHEBI:134251,related,direct,o-methoxyphenol,II-Medical-8B,-1,undefined
CHEBI:134251,related,direct,o-methoxyphenols,II-Medical-8B,-1,undefined
CHEBI:134251,related,direct,ortho-methoxyphenol,II-Medical-8B,-1,undefined
CHEBI:134251,related,direct,ortho-methoxyphenols,II-Medical-8B,-1,undefined
CHEBI:13643,exact,direct,glycols,II-Medical-8B,-1,undefined
CHEBI:13643,related,direct,Glykol,II-Medical-8B,-1,undefined
CHEBI:136505,related,direct,homocysteine derivatives,II-Medical-8B,-1,undefined
CHEBI:136849,related,direct,a 3-oxo-Delta4-steroid group,II-Medical-8B,-1,undefined
CHEBI:136859,related,direct,pro-agents,II-Medical-8B,-1,undefined
CHEBI:136859,related,direct,proagent,II-Medical-8B,-1,undefined
CHEBI:136859,related,direct,proagents,II-Medical-8B,-1,undefined
CHEBI:136889,related,direct,5beta steroids,II-Medical-8B,-1,undefined
CHEBI:136889,related,direct,5beta-steroid,II-Medical-8B,-1,undefined
CHEBI:136889,related,direct,5beta-steroids,II-Medical-8B,-1,undefined
CHEBI:137682,related,direct,methylhistidines,II-Medical-8B,-1,exact
CHEBI:137982,related,direct,a tertiary amine,II-Medical-8B,-1,undefined
CHEBI:137982,related,direct,tertiary amine(1+),II-Medical-8B,-1,undefined
CHEBI:137982,related,direct,tertiary ammonium ions,II-Medical-8B,-1,exact
CHEBI:138103,related,direct,inorganic acids,II-Medical-8B,-1,undefined
CHEBI:138103,related,direct,mineral acid,II-Medical-8B,-1,undefined
CHEBI:138103,related,direct,mineral acids,II-Medical-8B,-1,undefined
CHEBI:138130,related,direct,a Delta(7)-sterol,II-Medical-8B,-1,exact
CHEBI:138141,related,direct,a 17alpha-hydroxy-C21-steroid,II-Medical-8B,-1,undefined
CHEBI:13850,exact,direct,apoprotein,II-Medical-8B,-1,exact
CHEBI:13850,related,direct,apoproteins,II-Medical-8B,-1,undefined
CHEBI:138675,related,direct,gas molecular entities,II-Medical-8B,-1,undefined
CHEBI:138675,related,direct,gaseous molecular entities,II-Medical-8B,-1,exact
CHEBI:138675,related,direct,gaseous molecular entity,II-Medical-8B,-1,undefined
CHEBI:139120,related,direct,a carotenoid beta-end derivative,II-Medical-8B,-1,undefined
CHEBI:13941,exact,direct,carbamate,II-Medical-8B,-1,undefined
CHEBI:13941,related,direct,Carbamat,II-Medical-8B,-1,exact
CHEBI:13941,related,direct,Karbamat,II-Medical-8B,-1,undefined
CHEBI:13941,related,direct,carbamate ion,II-Medical-8B,-1,undefined
CHEBI:13941,related,direct,"carbamic acid, ion(1-)",II-Medical-8B,-1,undefined
CHEBI:139588,related,direct,alpha-hydroxy ketones,II-Medical-8B,-1,exact
CHEBI:139588,related,direct,alpha-hydroxy-ketone,II-Medical-8B,-1,undefined
CHEBI:139588,related,direct,alpha-hydroxy-ketones,II-Medical-8B,-1,undefined
CHEBI:139588,related,direct,alpha-hydroxyketone,II-Medical-8B,-1,undefined
CHEBI:139588,related,direct,alpha-hydroxyketones,II-Medical-8B,-1,undefined
CHEBI:139589,related,direct,retinoate,II-Medical-8B,-1,undefined
CHEBI:139589,related,direct,retinoates,II-Medical-8B,-1,undefined
CHEBI:139589,related,direct,retinoid anions,II-Medical-8B,-1,exact
CHEBI:139589,related,direct,retinoid carboxylate anion,II-Medical-8B,-1,undefined
CHEBI:139589,related,direct,retinoid carboxylate anions,II-Medical-8B,-1,undefined
CHEBI:139589,related,direct,retinoid carboxylic acid anion,II-Medical-8B,-1,undefined
CHEBI:139589,related,direct,retinoid carboxylic acid anions,II-Medical-8B,-1,undefined
CHEBI:139590,related,direct,primary alpha-hydroxy ketones,II-Medical-8B,-1,undefined
CHEBI:139590,related,direct,primary alpha-hydroxy-ketone,II-Medical-8B,-1,undefined
CHEBI:139590,related,direct,primary alpha-hydroxy-ketones,II-Medical-8B,-1,undefined
CHEBI:139590,related,direct,primary alpha-hydroxyketone,II-Medical-8B,-1,undefined
CHEBI:139590,related,direct,primary alpha-hydroxyketones,II-Medical-8B,-1,exact
CHEBI:139592,related,direct,tertiary alpha-hydroxy ketones,II-Medical-8B,-1,undefined
CHEBI:139592,related,direct,tertiary alpha-hydroxy-ketone,II-Medical-8B,-1,undefined
CHEBI:139592,related,direct,tertiary alpha-hydroxy-ketones,II-Medical-8B,-1,undefined
CHEBI:139592,related,direct,tertiary alpha-hydroxyketone,II-Medical-8B,-1,undefined
CHEBI:139592,related,direct,tertiary alpha-hydroxyketones,II-Medical-8B,-1,undefined
CHEBI:140325,related,direct,secondary carboxamides,II-Medical-8B,-1,undefined
CHEBI:140785,related,direct,an R-cob(III)alamin,II-Medical-8B,-1,undefined
CHEBI:142355,related,direct,a purine D-ribonucleoside,II-Medical-8B,-1,undefined
CHEBI:142533,exact,direct,->4)-alpha-D-galactopyranosyl-(1->4)-beta-D-galactopyranosylp-(1->4)-beta-D-glucopyranosyl,II-Medical-8B,-1,undefined
CHEBI:142533,related,direct,->4)-alpha-D-Gal-(1->4)-beta-D-Gal-(1->4)-beta-D-Glc-yl,II-Medical-8B,-1,exact
CHEBI:142533,related,direct,->4)-alpha-D-Gal-(1->4)-beta-D-Gal-(1->4)-beta-D-Glc-yl group,II-Medical-8B,-1,undefined
CHEBI:142533,related,direct,->4)-alpha-D-galactosyl-(1->4)-beta-D-galactosylp-(1->4)-beta-D-glucosyl,II-Medical-8B,-1,undefined
CHEBI:142567,exact,direct,alpha-D-galactopyranosyl-(1->4)-beta-D-galactopyranosyl-(1->4)-beta-D-glucopyranosyl,II-Medical-8B,-1,undefined
CHEBI:142567,related,direct,Gala1-4Galb1-4Glcb-yl,II-Medical-8B,-1,undefined
CHEBI:142567,related,direct,Galalpha1-4Galbeta1-4Glcbeta-R,II-Medical-8B,-1,undefined
CHEBI:142567,related,direct,Galalpha1-4Galbeta1-4Glcbeta-yl,II-Medical-8B,-1,undefined
CHEBI:142567,related,direct,alpha-D-Gal-(1->4)-beta-D-Gal-(1->4)-D-Glc-yl,II-Medical-8B,-1,undefined
CHEBI:142567,related,direct,alpha-D-galactosyl-(1->4)-beta-D-galactosyl-(1->4)-beta-D-glucosyl,II-Medical-8B,-1,exact
CHEBI:142590,exact,direct,3-azaniumyl-2-methylpropanoate,II-Medical-8B,-1,undefined
CHEBI:142590,related,direct,3-aminoisobutanoate,II-Medical-8B,-1,undefined
CHEBI:142590,related,direct,3-ammonio-2-methylpropanoate,II-Medical-8B,-1,exact
CHEBI:142767,exact,direct,"5-acetamido-3,5-dideoxy-D-glycero-alpha-D-galacto-non-2-ulopyranonosyl-(2->3)-beta-D-galactopyranosyl-(1->4)-beta-D-glucopyranosyl",II-Medical-8B,-1,undefined
CHEBI:142767,related,direct,3'-sialyllactosyl,II-Medical-8B,-1,undefined
CHEBI:142767,related,direct,Neu5Acalpha2-3Galbeta1-4Glcbeta-yl,II-Medical-8B,-1,undefined
CHEBI:142767,related,direct,alpha-N-acetylneuraminyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl,II-Medical-8B,-1,undefined
CHEBI:142767,related,direct,alpha-Neu5Ac-(2->3)-beta-D-Galp-(1->4)-beta-D-Glcp-yl,II-Medical-8B,-1,undefined
CHEBI:14321,exact,direct,glutamate(1-),II-Medical-8B,-1,undefined
CHEBI:14321,exact,direct,hydrogen glutamate,II-Medical-8B,-1,undefined
CHEBI:14321,related,direct,2-ammoniopentanedioate,II-Medical-8B,-1,undefined
CHEBI:14321,related,direct,glutamate,II-Medical-8B,-1,undefined
CHEBI:14321,related,direct,glutamic acid monoanion,II-Medical-8B,-1,undefined
CHEBI:144637,exact,direct,4-hydroxy-D-proline,II-Medical-8B,-1,undefined
CHEBI:144637,related,direct,(2R)-4-hydroxypyrrolidine-2-carboxylic acid,II-Medical-8B,-1,undefined
CHEBI:144637,related,direct,4-OH-D-Pro,II-Medical-8B,-1,undefined
CHEBI:144637,related,direct,4-hydroxy-D-Pro,II-Medical-8B,-1,undefined
CHEBI:144829,related,direct,tumour antigens,II-Medical-8B,-1,exact
CHEBI:146306,related,direct,partially defined glycan,II-Medical-8B,-1,undefined
CHEBI:146306,related,direct,partially defined glycans,II-Medical-8B,-1,undefined
CHEBI:146306,related,direct,partially-defined glycans,II-Medical-8B,-1,undefined
CHEBI:146500,exact,direct,2-acetamido-2-deoxy-3-O-D-galactopyranosyl-D-galactopyranose,II-Medical-8B,-1,exact
CHEBI:146500,exact,direct,Gal(?1-3)GalNAc,II-Medical-8B,-1,undefined
CHEBI:146500,related,direct,D-galacto-hexopyranosyl-(1->3)-2-acetamido-2-deoxy-D-galacto-hexopyranose,II-Medical-8B,-1,undefined
CHEBI:146500,related,direct,"N-[(3R,4R,5R,6R)-2,5-dihydroxy-6-(hydroxymethyl)-4-[(3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]acetamide",II-Medical-8B,-1,undefined
CHEBI:146500,related,direct,"WURCS=2.0/2,2,1/[a2112h-1x_1-5_2*NCC/3=O][a2112h-1x_1-5]/1-2/a3-b1",II-Medical-8B,-1,undefined
CHEBI:149498,related,direct,"a (7Z,10Z,13Z,16Z)-docosatetraenoyl derivative",II-Medical-8B,-1,undefined
CHEBI:149498,related,direct,adrenoyl derivative,II-Medical-8B,-1,undefined
CHEBI:15138,exact,direct,sulfanediide,II-Medical-8B,-1,undefined
CHEBI:15138,exact,direct,sulfide(2-),II-Medical-8B,-1,exact
CHEBI:15138,related,direct,S(2-),II-Medical-8B,-1,undefined
CHEBI:15138,related,direct,Sulfide,II-Medical-8B,-1,undefined
CHEBI:15138,related,direct,sulphide,II-Medical-8B,-1,exact
CHEBI:151472,exact,direct,"5-acetamido-3,5-dideoxy-D-glycero-alpha-D-galacto-non-2-ulopyranonosyl-(2->3)-beta-D-galactopyranosyl-(1->4)-D-glucopyranose",II-Medical-8B,-1,undefined
CHEBI:151472,related,direct,3'-SL,II-Medical-8B,-1,undefined
CHEBI:151472,related,direct,3'-sialyllactose,II-Medical-8B,-1,undefined
CHEBI:151472,related,direct,"5-acetamido-3,5-dideoxy-D-glycero-alpha-D-galacto-non-2-ulopyranosylonic acid-(2->3)-beta-D-galacto-hexopyranosyl-(1->4)-D-gluco-hexopyranose",II-Medical-8B,-1,undefined
CHEBI:151472,related,direct,NeuAc(a2-3)Gal(b1-4)Glc,II-Medical-8B,-1,undefined
CHEBI:151472,related,direct,"WURCS=2.0/3,3,2/[a2122h-1x_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3/a4-b1_b3-c2",II-Medical-8B,-1,exact
CHEBI:151472,related,direct,alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-D-glucose,II-Medical-8B,-1,undefined
CHEBI:151472,related,direct,alpha-Neu5Ac-(2->3)-beta-D-Galp-(1->4)-D-Glc,II-Medical-8B,-1,undefined
CHEBI:151472,related,direct,alpha-Neu5Ac-(2->3)-beta-Gal-(1->4)-Glc,II-Medical-8B,-1,undefined
CHEBI:15318,exact,direct,xanthine,II-Medical-8B,-1,exact
CHEBI:15318,related,direct,"2,6-dioxopurine",II-Medical-8B,-1,exact
CHEBI:15318,related,direct,"2,6-dioxopurines",II-Medical-8B,-1,undefined
CHEBI:15318,related,direct,xanthines,II-Medical-8B,-1,undefined
CHEBI:15339,exact,direct,Acceptor,II-Medical-8B,-1,undefined
CHEBI:15339,related,direct,A,II-Medical-8B,-1,undefined
CHEBI:15339,related,direct,Akzeptor,II-Medical-8B,-1,undefined
CHEBI:15339,related,direct,Hydrogen-acceptor,II-Medical-8B,-1,undefined
CHEBI:15339,related,direct,Oxidized donor,II-Medical-8B,-1,undefined
CHEBI:15339,related,direct,accepteur,II-Medical-8B,-1,undefined
CHEBI:15356,exact,direct,Cysteine,II-Medical-8B,-1,undefined
CHEBI:15356,exact,direct,cysteine,II-Medical-8B,-1,undefined
CHEBI:15356,related,direct,2-Amino-3-mercaptopropionic acid,II-Medical-8B,-1,undefined
CHEBI:15356,related,direct,2-amino-3-mercaptopropanoic acid,II-Medical-8B,-1,undefined
CHEBI:15356,related,direct,2-amino-3-sulfanylpropanoic acid,II-Medical-8B,-1,undefined
CHEBI:15356,related,direct,C,II-Medical-8B,-1,undefined
CHEBI:15356,related,direct,Cys,II-Medical-8B,-1,undefined
CHEBI:15356,related,direct,Cystein,II-Medical-8B,-1,undefined
CHEBI:15356,related,direct,Hcys,II-Medical-8B,-1,undefined
CHEBI:15356,related,direct,Zystein,II-Medical-8B,-1,undefined
CHEBI:15356,related,direct,cisteina,II-Medical-8B,-1,undefined
CHEBI:15361,exact,direct,2-oxopropanoate,II-Medical-8B,-1,undefined
CHEBI:15361,exact,direct,pyruvate,II-Medical-8B,-1,exact
CHEBI:15361,related,direct,2-oxopropanoate,II-Medical-8B,-1,undefined
CHEBI:15361,related,direct,"2-oxopropanoic acid, ion(1-)",II-Medical-8B,-1,undefined
CHEBI:15366,exact,direct,ACETIC ACID,II-Medical-8B,-1,undefined
CHEBI:15366,exact,direct,Acetic acid,II-Medical-8B,-1,exact
CHEBI:15366,exact,direct,acetic acid,II-Medical-8B,-1,undefined
CHEBI:15366,related,direct,AcOH,II-Medical-8B,-1,undefined
CHEBI:15366,related,direct,CH3-COOH,II-Medical-8B,-1,exact
CHEBI:15366,related,direct,CH3CO2H,II-Medical-8B,-1,exact
CHEBI:15366,related,direct,E 260,II-Medical-8B,-1,undefined
CHEBI:15366,related,direct,E-260,II-Medical-8B,-1,undefined
CHEBI:15366,related,direct,E260,II-Medical-8B,-1,exact
CHEBI:15366,related,direct,Essigsaeure,II-Medical-8B,-1,undefined
CHEBI:15366,related,direct,Ethanoic acid,II-Medical-8B,-1,undefined
CHEBI:15366,related,direct,Ethylic acid,II-Medical-8B,-1,undefined
CHEBI:15366,related,direct,HOAc,II-Medical-8B,-1,undefined
CHEBI:15366,related,direct,INS No. 260,II-Medical-8B,-1,undefined
CHEBI:15366,related,direct,MeCO2H,II-Medical-8B,-1,exact
CHEBI:15366,related,direct,MeCOOH,II-Medical-8B,-1,undefined
CHEBI:15366,related,direct,Methanecarboxylic acid,II-Medical-8B,-1,undefined
CHEBI:15366,related,direct,acide acetique,II-Medical-8B,-1,undefined
CHEBI:15366,related,direct,ethoic acid,II-Medical-8B,-1,undefined
CHEBI:15379,exact,direct,dioxygen,II-Medical-8B,-1,exact
CHEBI:15379,related,direct,Disauerstoff,II-Medical-8B,-1,undefined
CHEBI:15379,related,direct,E 948,II-Medical-8B,-1,undefined
CHEBI:15379,related,direct,E-948,II-Medical-8B,-1,undefined
CHEBI:15379,related,direct,E948,II-Medical-8B,-1,undefined
CHEBI:15379,related,direct,O2,II-Medical-8B,-1,undefined
CHEBI:15379,related,direct,OXYGEN MOLECULE,II-Medical-8B,-1,undefined
CHEBI:15379,related,direct,Oxygen,II-Medical-8B,-1,undefined
CHEBI:15379,related,direct,[OO],II-Medical-8B,-1,undefined
CHEBI:15379,related,direct,dioxygene,II-Medical-8B,-1,undefined
CHEBI:15379,related,direct,molecular oxygen,II-Medical-8B,-1,undefined
CHEBI:15414,exact,direct,S-Adenosyl-L-methionine,II-Medical-8B,-1,undefined
CHEBI:15414,exact,direct,S-adenosyl-L-methionine,II-Medical-8B,-1,undefined
CHEBI:15414,exact,direct,[(3S)-3-amino-3-carboxypropyl](5'-deoxyadenosin-5'-yl)(methyl)sulfonium,II-Medical-8B,-1,undefined
CHEBI:15414,related,direct,"(3S)-5'-[(3-amino-3-carboxypropyl)methylsulfonio]-5'-deoxyadenosine, inner salt",II-Medical-8B,-1,undefined
CHEBI:15414,related,direct,Acylcarnitine,II-Medical-8B,-1,undefined
CHEBI:15414,related,direct,AdoMet,II-Medical-8B,-1,undefined
CHEBI:15414,related,direct,S-(5'-deoxyadenosin-5'-yl)-L-methionine,II-Medical-8B,-1,undefined
CHEBI:15414,related,direct,S-Adenosylmethionine,II-Medical-8B,-1,undefined
CHEBI:15414,related,direct,S-adenosylmethionine,II-Medical-8B,-1,undefined
CHEBI:15414,related,direct,SAM,II-Medical-8B,-1,undefined
CHEBI:15414,related,direct,SAMe,II-Medical-8B,-1,undefined
CHEBI:15414,related,direct,"[1-(adenin-9-yl)-1,5-dideoxy-beta-D-ribofuranos-5-yl][(3S)-3-amino-3-carboxypropyl](methyl)sulfonium",II-Medical-8B,-1,undefined
CHEBI:15428,exact,direct,GLYCINE,II-Medical-8B,-1,undefined
CHEBI:15428,exact,direct,Glycine,II-Medical-8B,-1,undefined
CHEBI:15428,exact,direct,aminoacetic acid,II-Medical-8B,-1,undefined
CHEBI:15428,exact,direct,glycine,II-Medical-8B,-1,undefined
CHEBI:15428,related,direct,Aminoacetic acid,II-Medical-8B,-1,undefined
CHEBI:15428,related,direct,Aminoessigsaeure,II-Medical-8B,-1,undefined
CHEBI:15428,related,direct,G,II-Medical-8B,-1,undefined
CHEBI:15428,related,direct,Gly,II-Medical-8B,-1,undefined
CHEBI:15428,related,direct,Glycin,II-Medical-8B,-1,undefined
CHEBI:15428,related,direct,Glycocoll,II-Medical-8B,-1,undefined
CHEBI:15428,related,direct,Glykokoll,II-Medical-8B,-1,undefined
CHEBI:15428,related,direct,Glyzin,II-Medical-8B,-1,undefined
CHEBI:15428,related,direct,H2N-CH2-COOH,II-Medical-8B,-1,undefined
CHEBI:15428,related,direct,Hgly,II-Medical-8B,-1,undefined
CHEBI:15428,related,direct,Leimzucker,II-Medical-8B,-1,undefined
CHEBI:15428,related,direct,aminoethanoic acid,II-Medical-8B,-1,undefined
CHEBI:15440,exact,direct,"(6E,10E,14E,18E)-2,6,10,15,19,23-hexamethyltetracosa-2,6,10,14,18,22-hexaene",II-Medical-8B,-1,undefined
CHEBI:15440,exact,direct,Squalene,II-Medical-8B,-1,exact
CHEBI:15440,exact,direct,squalene,II-Medical-8B,-1,undefined
