hpoID,class,type,content,system,round,answer
CHEBI:137982,related,direct,tertiary ammonium ions,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:138103,related,direct,inorganic acids,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:138103,related,direct,mineral acid,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:138103,related,direct,mineral acids,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:138130,related,direct,a Delta(7)-sterol,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:138141,related,direct,a 17alpha-hydroxy-C21-steroid,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:13850,exact,direct,apoprotein,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:13850,related,direct,apoproteins,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:138675,related,direct,gas molecular entities,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:138675,related,direct,gaseous molecular entities,Qwen3-4B-Instruct-2507,-1,broad
CHEBI:138675,related,direct,gaseous molecular entity,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:139120,related,direct,a carotenoid beta-end derivative,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:13941,exact,direct,carbamate,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:13941,related,direct,Carbamat,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:13941,related,direct,Karbamat,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:13941,related,direct,carbamate ion,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:13941,related,direct,"carbamic acid, ion(1-)",Qwen3-4B-Instruct-2507,-1,exact
CHEBI:139588,related,direct,alpha-hydroxy ketones,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:139588,related,direct,alpha-hydroxy-ketone,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:139588,related,direct,alpha-hydroxy-ketones,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:139588,related,direct,alpha-hydroxyketone,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:139588,related,direct,alpha-hydroxyketones,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:139589,related,direct,retinoate,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:139589,related,direct,retinoates,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:139589,related,direct,retinoid anions,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:139589,related,direct,retinoid carboxylate anion,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:139589,related,direct,retinoid carboxylate anions,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:139589,related,direct,retinoid carboxylic acid anion,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:139589,related,direct,retinoid carboxylic acid anions,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:139590,related,direct,primary alpha-hydroxy ketones,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:139590,related,direct,primary alpha-hydroxy-ketone,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:139590,related,direct,primary alpha-hydroxy-ketones,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:139590,related,direct,primary alpha-hydroxyketone,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:139590,related,direct,primary alpha-hydroxyketones,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:139592,related,direct,tertiary alpha-hydroxy ketones,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:139592,related,direct,tertiary alpha-hydroxy-ketone,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:139592,related,direct,tertiary alpha-hydroxy-ketones,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:139592,related,direct,tertiary alpha-hydroxyketone,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:139592,related,direct,tertiary alpha-hydroxyketones,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:140325,related,direct,secondary carboxamides,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:140785,related,direct,an R-cob(III)alamin,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:142355,related,direct,a purine D-ribonucleoside,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:142533,exact,direct,->4)-alpha-D-galactopyranosyl-(1->4)-beta-D-galactopyranosylp-(1->4)-beta-D-glucopyranosyl,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:142533,related,direct,->4)-alpha-D-Gal-(1->4)-beta-D-Gal-(1->4)-beta-D-Glc-yl,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:142533,related,direct,->4)-alpha-D-Gal-(1->4)-beta-D-Gal-(1->4)-beta-D-Glc-yl group,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:142533,related,direct,->4)-alpha-D-galactosyl-(1->4)-beta-D-galactosylp-(1->4)-beta-D-glucosyl,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:142567,exact,direct,alpha-D-galactopyranosyl-(1->4)-beta-D-galactopyranosyl-(1->4)-beta-D-glucopyranosyl,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:142567,related,direct,Gala1-4Galb1-4Glcb-yl,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:142567,related,direct,Galalpha1-4Galbeta1-4Glcbeta-R,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:142567,related,direct,Galalpha1-4Galbeta1-4Glcbeta-yl,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:142567,related,direct,alpha-D-Gal-(1->4)-beta-D-Gal-(1->4)-D-Glc-yl,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:142567,related,direct,alpha-D-galactosyl-(1->4)-beta-D-galactosyl-(1->4)-beta-D-glucosyl,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:142590,exact,direct,3-azaniumyl-2-methylpropanoate,Qwen3-4B-Instruct-2507,-1,related
CHEBI:142590,related,direct,3-aminoisobutanoate,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:142590,related,direct,3-ammonio-2-methylpropanoate,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:142767,exact,direct,"5-acetamido-3,5-dideoxy-D-glycero-alpha-D-galacto-non-2-ulopyranonosyl-(2->3)-beta-D-galactopyranosyl-(1->4)-beta-D-glucopyranosyl",Qwen3-4B-Instruct-2507,-1,exact
CHEBI:142767,related,direct,3'-sialyllactosyl,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:142767,related,direct,Neu5Acalpha2-3Galbeta1-4Glcbeta-yl,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:142767,related,direct,alpha-N-acetylneuraminyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:142767,related,direct,alpha-Neu5Ac-(2->3)-beta-D-Galp-(1->4)-beta-D-Glcp-yl,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:14321,exact,direct,glutamate(1-),Qwen3-4B-Instruct-2507,-1,exact
CHEBI:14321,exact,direct,hydrogen glutamate,Qwen3-4B-Instruct-2507,-1,related
CHEBI:14321,related,direct,2-ammoniopentanedioate,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:14321,related,direct,glutamate,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:14321,related,direct,glutamic acid monoanion,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:144637,exact,direct,4-hydroxy-D-proline,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:144637,related,direct,(2R)-4-hydroxypyrrolidine-2-carboxylic acid,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:144637,related,direct,4-OH-D-Pro,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:144637,related,direct,4-hydroxy-D-Pro,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:144829,related,direct,tumour antigens,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:146306,related,direct,partially defined glycan,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:146306,related,direct,partially defined glycans,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:146306,related,direct,partially-defined glycans,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:146500,exact,direct,2-acetamido-2-deoxy-3-O-D-galactopyranosyl-D-galactopyranose,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:146500,exact,direct,Gal(?1-3)GalNAc,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:146500,related,direct,D-galacto-hexopyranosyl-(1->3)-2-acetamido-2-deoxy-D-galacto-hexopyranose,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:146500,related,direct,"N-[(3R,4R,5R,6R)-2,5-dihydroxy-6-(hydroxymethyl)-4-[(3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]acetamide",Qwen3-4B-Instruct-2507,-1,exact
CHEBI:146500,related,direct,"WURCS=2.0/2,2,1/[a2112h-1x_1-5_2*NCC/3=O][a2112h-1x_1-5]/1-2/a3-b1",Qwen3-4B-Instruct-2507,-1,related
CHEBI:149498,related,direct,"a (7Z,10Z,13Z,16Z)-docosatetraenoyl derivative",Qwen3-4B-Instruct-2507,-1,exact
CHEBI:149498,related,direct,adrenoyl derivative,Qwen3-4B-Instruct-2507,-1,related
CHEBI:15138,exact,direct,sulfanediide,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15138,exact,direct,sulfide(2-),Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15138,related,direct,S(2-),Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15138,related,direct,Sulfide,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15138,related,direct,sulphide,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:151472,exact,direct,"5-acetamido-3,5-dideoxy-D-glycero-alpha-D-galacto-non-2-ulopyranonosyl-(2->3)-beta-D-galactopyranosyl-(1->4)-D-glucopyranose",Qwen3-4B-Instruct-2507,-1,exact
CHEBI:151472,related,direct,3'-SL,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:151472,related,direct,3'-sialyllactose,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:151472,related,direct,"5-acetamido-3,5-dideoxy-D-glycero-alpha-D-galacto-non-2-ulopyranosylonic acid-(2->3)-beta-D-galacto-hexopyranosyl-(1->4)-D-gluco-hexopyranose",Qwen3-4B-Instruct-2507,-1,exact
CHEBI:151472,related,direct,NeuAc(a2-3)Gal(b1-4)Glc,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:151472,related,direct,"WURCS=2.0/3,3,2/[a2122h-1x_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3/a4-b1_b3-c2",Qwen3-4B-Instruct-2507,-1,related
CHEBI:151472,related,direct,alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-D-glucose,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:151472,related,direct,alpha-Neu5Ac-(2->3)-beta-D-Galp-(1->4)-D-Glc,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:151472,related,direct,alpha-Neu5Ac-(2->3)-beta-Gal-(1->4)-Glc,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15318,exact,direct,xanthine,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15318,related,direct,"2,6-dioxopurine",Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15318,related,direct,"2,6-dioxopurines",Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15318,related,direct,xanthines,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15339,exact,direct,Acceptor,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15339,related,direct,A,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15339,related,direct,Akzeptor,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15339,related,direct,Hydrogen-acceptor,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15339,related,direct,Oxidized donor,Qwen3-4B-Instruct-2507,-1,related
CHEBI:15339,related,direct,accepteur,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15356,exact,direct,Cysteine,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15356,exact,direct,cysteine,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15356,related,direct,2-Amino-3-mercaptopropionic acid,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15356,related,direct,2-amino-3-mercaptopropanoic acid,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15356,related,direct,2-amino-3-sulfanylpropanoic acid,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15356,related,direct,C,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15356,related,direct,Cys,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15356,related,direct,Cystein,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15356,related,direct,Hcys,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15356,related,direct,Zystein,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15356,related,direct,cisteina,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15361,exact,direct,2-oxopropanoate,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15361,exact,direct,pyruvate,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15361,related,direct,2-oxopropanoate,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15361,related,direct,"2-oxopropanoic acid, ion(1-)",Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15366,exact,direct,ACETIC ACID,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15366,exact,direct,Acetic acid,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15366,exact,direct,acetic acid,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15366,related,direct,AcOH,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15366,related,direct,CH3-COOH,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15366,related,direct,CH3CO2H,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15366,related,direct,E 260,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15366,related,direct,E-260,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15366,related,direct,E260,Qwen3-4B-Instruct-2507,-1,related
CHEBI:15366,related,direct,Essigsaeure,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15366,related,direct,Ethanoic acid,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15366,related,direct,Ethylic acid,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15366,related,direct,HOAc,Qwen3-4B-Instruct-2507,-1,exact
CHEBI:15366,related,direct,INS No. 260,Qwen3-4B-Instruct-2507,-1,related
CHEBI:15366,related,direct,MeCO2H,Qwen3-4B-Instruct-2507,-1,exact
